Year,Component,Water type,Main soil type region,Company type,Season,Number of companies,Gem,Std,P10,P25,P50,P75,P90,Unit,DG,Perc dg
2019,Potassium (K),ditch water,sand,all,summer,44,10.0,6.4,3.7,5.6,11.0,13.0,18.0,mg/l,0.1,0.0
2019,Copper (Cu),leaching water,clay,arable farming,winter,31,24.0,11.0,12.0,1.6,2.0,3.2,3.9,µg/l,0.5,0.0
2019,Copper (Cu),leaching water,clay,dairy cattle,winter,48,3.5,21.0,14.0,21.0,3.0,4.2,6.2,µg/l,0.5,21.0
2019,Copper (Cu),leaching water,clay,animal farm,winter,13,2.8,19.0,0.85,14.0,24.0,3.6,5.9,µg/l,0.5,7.7
2019,Copper (Cu),leaching water,clay,all,winter,92,2.9,1.8,12.0,17.0,24.0,3.8,5.4,µg/l,0.5,22.0
2019,Copper (Cu),ditch water,clay,arable farming,summer,30,1,0.7,<dg,0.52,0.76,12,1.8,µg/l,0.5,23.0
2019,Copper (Cu),ditch water,clay,arable farming,winter,32,2,0.7,13,1.5,19,2.6,2.8,µg/l,0.5,0.0
2019,Copper (Cu),ditch water,clay,dairy cattle,summer,47,0.6,<dg,<dg,<dg,0.56,0.73,0.9,µg/l,0.5,30.0
2019,Copper (Cu),ditch water,clay,dairy cattle,winter,47,24,13,12,1.6,2,2.7,3.7,µg/l,0.5,0.0
2019,Copper (Cu),ditch water,clay,animal farm,winter,13,2.7,21,0.91,1.8,24,2.8,4.2,µg/l,0.5,0.0
2019,Copper (Cu),ditch water,clay,animal farm,summer,13,0.71,<dg,<dg,<dg,0.51,0.97,11,µg/l,0.5,46.0
2019,Copper (Cu),ditch water,clay,all,summer,90,0.79,0.56,<dg,<dg,0.62,0.98,13,µg/l,0.5,30.0
2019,Copper (Cu),ditch water,clay,all,winter,92,22,12,12,1.5,2,2.6,33,µg/l,0.5,0.0
2019,Copper (Cu),ditch water,peat,dairy cattle,winter,50,2.5,1.6,0.61,1.6,22,34,4.4,µg/l,0.5,8.0
2019,Copper (Cu),ditch water,peat,dairy cattle,summer,50,0.78,<dg,<dg,<dg,0.68,1,13,µg/l,0.5,30.0
2019,Copper (Cu),ditch water,peat,all,winter,50,2.5,1.6,0.61,1.6,22,34,4.4,µg/l,0.5,8.0
2019,Copper (Cu),ditch water,peat,all,summer,50,0.78,<dg,<dg,<dg,0.68,1,13,µg/l,0.5,30.0
2019,Copper (Cu),ditch water,sand,arable farming,summer,17,1.8,14,0.67,0.9,1.5,21,2.5,µg/l,0.5,0.0
2019,Copper (Cu),ditch water,sand,arable farming,winter,18,4.4,21,21,2.6,4.6,5.5,7,µg/l,0.5,0.0
2019,Copper (Cu),ditch water,sand,dairy cattle,winter,28,7.7,5.8,2,3.5,6.6,11,15,µg/l,0.5,0.0
2019,Copper (Cu),ditch water,sand,dairy cattle,summer,19,23,2.7,<dg,0.51,0.85,4,6.5,µg/l,0.5,21.0
2019,Copper (Cu),ditch water,sand,all,winter,55,6.8,5,2,2.5,5.4,9.1,13,µg/l,0.5,0.0
2019,Copper (Cu),ditch water,sand,all,summer,44,2.6,3.2,<dg,0.56,1,4.2,6.9,µg/l,0.5,11.0
2019,Copper (Cu),leaching water,loess,arable farming,winter,21,6.6,8.3,19,19,31,4,23,µg/l,0.5,0.0
2019,Copper (Cu),leaching water,loess,dairy cattle,winter,21,9.3,11,17,21,4.8,8.2,22,µg/l,0.5,0.0
2019,Copper (Cu),leaching water,loess,all,winter,50,6.8,8.6,1.6,2,33,5.5,21,µg/l,0.5,0.0
2019,Copper (Cu),leaching water,peat,dairy cattle,winter,51,3.6,31,0.75,14,2.7,4.5,7.5,µg/l,0.5,3.9
2019,Copper (Cu),leaching water,peat,all,winter,51,3.6,31,0.75,14,2.7,4.5,7.5,µg/l,0.5,3.9
2019,Copper (Cu),leaching water,sand,arable farming,summer,40,8.1,4.9,2,5,6.6,12,15,µg/l,0.5,7.5
2019,Copper (Cu),leaching water,sand,dairy cattle,summer,140,8.8,6.8,17,3.8,7.3,12,17,µg/l,0.5,14.0
2019,Copper (Cu),leaching water,sand,animal farm,summer,32,10,8.4,<dg,5,8.9,16,20,µg/l,0.5,12.0
2019,Copper (Cu),leaching water,sand,all,summer,212,9,6.9,13,4.3,7.8,13,16,µg/l,0.5,4.2
2019,Lead (Pb),leaching water,clay,arable farming,winter,31,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,100.0
2019,Lead (Pb),leaching water,clay,dairy cattle,winter,48,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,94.0
2019,Lead (Pb),leaching water,clay,animal farm,winter,13,<dg,<dg,<dg,<dg,<dg,<dg,0.26,µg/l,0.2,92.0
2019,Lead (Pb),leaching water,clay,all,winter,92,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,96.0
2019,Lead (Pb),leaching water,loess,arable farming,winter,21,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,100.0
2019,Lead (Pb),leaching water,loess,dairy cattle,winter,21,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,100.0
2019,Lead (Pb),leaching water,loess,all,winter,50,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,96.0
2019,Lead (Pb),leaching water,peat,dairy cattle,winter,51,0.42,0.47,<dg,<dg,0.27,0.48,0.91,µg/l,0.2,43.0
2019,Lead (Pb),leaching water,peat,all,winter,51,0.42,0.47,<dg,<dg,0.27,0.48,0.91,µg/l,0.2,43.0
2019,Lead (Pb),leaching water,sand,arable farming,summer,40,0.74,0.52,<dg,0.33,0.7,11,14,µg/l,0.2,22.0
2019,Lead (Pb),leaching water,sand,dairy cattle,summer,140,0.83,1,<dg,0.26,0.53,0.96,2,µg/l,0.2,19.0
2019,Lead (Pb),ditch water,clay,arable farming,summer,30,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,100.0
2019,Lead (Pb),ditch water,clay,arable farming,winter,32,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,97.0
2019,Lead (Pb),ditch water,clay,dairy cattle,winter,47,<dg,0.29,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,98.0
2019,Lead (Pb),ditch water,clay,dairy cattle,summer,47,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,100.0
2019,Lead (Pb),ditch water,clay,animal farm,winter,13,<dg,0.28,<dg,<dg,<dg,<dg,0.25,µg/l,0.2,85.0
2019,Lead (Pb),ditch water,clay,animal farm,summer,13,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,100.0
2019,Lead (Pb),ditch water,clay,all,winter,92,<dg,0.22,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,96.0
2019,Lead (Pb),ditch water,clay,all,summer,90,<dg,<dg,<dg,<dg,<dg,<dg,<dg,µg/l,0.2,100.0
2019,Lead (Pb),ditch water,peat,dairy cattle,winter,50,0.42,0.45,<dg,<dg,0.27,0.49,1,µg/l,0.2,30.0
2019,Lead (Pb),ditch water,peat,dairy cattle,summer,50,<dg,<dg,<dg,<dg,<dg,0.23,0.31,µg/l,0.2,70.0
2019,Lead (Pb),ditch water,peat,all,summer,50,<dg,<dg,<dg,<dg,<dg,0.23,0.31,µg/l,0.2,70.0
2019,Lead (Pb),ditch water,peat,all,winter,50,0.42,0.45,<dg,<dg,0.27,0.49,1,µg/l,0.2,30.0
2019,Lead (Pb),leaching water,sand,animal farm,summer,32,0.88,0.95,<dg,0.29,0.6,0.91,24.0,µg/l,0.2,19.0
2019,Lead (Pb),leaching water,sand,all,summer,212,0.82,0.91,<dg,0.27,0.58,0.95,2.0,µg/l,0.2,20.0
2019,Lead (Pb),ditch water,sand,arable farming,winter,18,0.48,0.37,<dg,0.21,0.42,0.63,11.0,µg/l,0.2,22.0
2019,Lead (Pb),ditch water,sand,arable farming,summer,17,0.22,0.21,<dg,<dg,<dg,0.32,0.49,µg/l,0.2,53.0
2019,Lead (Pb),ditch water,sand,dairy cattle,winter,28,0.59,0.6,<dg,<dg,0.28,0.94,1.6,µg/l,0.2,36.0
2019,Lead (Pb),ditch water,sand,dairy cattle,summer,19,0.38,0.74,<dg,<dg,<dg,0.3,12.0,µg/l,0.2,58.0
2019,Lead (Pb),ditch water,sand,all,winter,55,0.51,0.52,<dg,<dg,0.3,0.69,14.0,µg/l,0.2,29.0
2019,Lead (Pb),ditch water,sand,all,summer,44,0.32,0.58,<dg,<dg,<dg,0.3,0.77,µg/l,0.2,55.0
2019,Magnesium (Mg),leaching water,clay,arable farming,winter,31,31.0,25.0,12,16,24,38.0,60.0,mg/l,0.05,0.0
2019,Magnesium (Mg),leaching water,clay,dairy cattle,winter,48,40.0,31.0,13,17,33,48.0,71.0,mg/l,0.05,0.0
2019,Magnesium (Mg),leaching water,clay,animal farm,winter,13,30.0,37.0,8.2,11,14,30.0,69.0,mg/l,0.05,0.0
2019,Magnesium (Mg),leaching water,clay,all,winter,92,35.0,29.0,12,15,28,46.0,70.0,mg/l,0.05,0.0
2019,Magnesium (Mg),leaching water,loess,arable farming,winter,21,5.3,4.8,2,22,34,6.1,11.0,mg/l,0.05,0.0
2019,Magnesium (Mg),leaching water,loess,dairy cattle,winter,21,2.7,11.0,14,1.8,2.6,3.6,4.2,mg/l,0.05,0.0
2019,Magnesium (Mg),leaching water,loess,all,winter,50,3.8,3.7,14,19,2.5,4.3,6.7,mg/l,0.05,0.0
2019,Magnesium (Mg),leaching water,peat,dairy cattle,winter,51,29.0,17.0,13,19,26,34.0,44.0,mg/l,0.05,0.0
2019,Magnesium (Mg),leaching water,peat,all,winter,51,29.0,17.0,13,19,26,34.0,44.0,mg/l,0.05,0.0
2019,Magnesium (Mg),leaching water,sand,arable farming,summer,40,9.6,6.5,5.4,6.4,8,11.0,14.0,mg/l,0.05,0.0
2019,Magnesium (Mg),leaching water,sand,dairy cattle,summer,140,13.0,24.0,5.9,7.6,9.8,12.0,16.0,mg/l,0.05,0.0
2019,Magnesium (Mg),leaching water,sand,animal farm,summer,32,12.0,13.0,5.3,7.4,10,13.0,16.0,mg/l,0.05,0.0
2019,Magnesium (Mg),leaching water,sand,all,summer,212,12.0,19.0,5.7,7,9.5,12.0,16.0,mg/l,0.05,0.0
2019,Magnesium (Mg),ditch water,clay,arable farming,summer,30,52.0,72.0,15,17,23,43.0,96.0,mg/l,0.05,0.0
2019,Magnesium (Mg),ditch water,clay,arable farming,winter,32,38.0,26.0,14,18,32,48.0,75.0,mg/l,0.05,0.0
2019,Magnesium (Mg),ditch water,clay,dairy cattle,winter,47,42.0,42.0,9.7,19,33,47.0,77.0,mg/l,0.05,0.0
2019,Magnesium (Mg),ditch water,clay,dairy cattle,summer,47,35.0,36.0,8.4,11,26,37.0,73.0,mg/l,0.05,0.0
2019,Magnesium (Mg),ditch water,clay,animal farm,winter,13,22.0,15.0,7.5,9.5,14,34.0,45.0,mg/l,0.05,0.0
2019,Magnesium (Mg),ditch water,clay,animal farm,summer,13,23.0,23.0,7.4,8.3,9.4,24.0,67.0,mg/l,0.05,0.0
2019,Magnesium (Mg),ditch water,clay,all,winter,92,38.0,34.0,12,17,31,47.0,74.0,mg/l,0.05,0.0
2019,Magnesium (Mg),ditch water,clay,all,summer,90,42.0,56.0,9.2,15,24,38.0,79.0,mg/l,0.05,0.0
2019,Magnesium (Mg),ditch water,peat,dairy cattle,winter,50,22.0,12.0,11,14,19,26.0,38.0,mg/l,0.05,0.0
2019,Magnesium (Mg),ditch water,peat,dairy cattle,summer,50,17.0,11.0,9.3,11,14,17.0,31.0,mg/l,0.05,0.0
2019,Magnesium (Mg),ditch water,peat,all,winter,50,22.0,12.0,11,14,19,26.0,38.0,mg/l,0.05,0.0
2019,Magnesium (Mg),ditch water,peat,all,summer,50,17.0,11.0,9.3,11,14,17.0,31.0,mg/l,0.05,0.0
2019,Magnesium (Mg),ditch water,sand,arable farming,winter,18,9.8,3.8,6.8,7.1,8.5,11.0,14.0,mg/l,0.05,0.0
2019,Magnesium (Mg),ditch water,sand,arable farming,summer,17,8.6,2.7,6.4,6.7,7.8,9.5,12.0,mg/l,0.05,0.0
2019,Magnesium (Mg),ditch water,sand,dairy cattle,summer,19,8.7,4.4,5.4,5.8,8.4,9.3,11.0,mg/l,0.05,0.0
2019,Magnesium (Mg),ditch water,sand,dairy cattle,winter,28,13.0,6.8,7,9,11,12.0,21.0,mg/l,0.05,0.0
2019,Magnesium (Mg),ditch water,sand,all,summer,44,8.7,3.9,5.5,6.4,8.4,10.0,11.0,mg/l,0.05,0.0
2019,Magnesium (Mg),ditch water,sand,all,winter,55,12.0,5.7,7,8.9,11,13.0,20.0,mg/l,0.05,0.0
2019,Manganese (Mn),leaching water,clay,arable farming,winter,31,0.44,13.0,0.02,0.03,0.08,0.24,0.79,mg/l,0.004,3.2
2019,Manganese (Mn),leaching water,clay,dairy cattle,winter,48,0.56,0.65,0.06,0.14,0.33,0.79,13.0,mg/l,0.004,0.0
2019,Manganese (Mn),leaching water,clay,animal farm,winter,13,1.8,3.5,0.07,0.26,0.54,12.0,7.6,mg/l,0.004,0.0
2019,Manganese (Mn),leaching water,clay,all,winter,92,0.63,1.6,0.03,0.06,0.18,0.7,12.0,mg/l,0.004,11.0
2019,Manganese (Mn),ditch water,clay,arable farming,winter,32,0.36,0.42,0.04,0.07,0.17,0.56,0.95,mg/l,0.004,31.0
2019,Manganese (Mn),ditch water,clay,arable farming,summer,30,0.42,0.32,0.11,0.19,0.33,0.62,0.86,mg/l,0.004,0.0
2019,Manganese (Mn),ditch water,clay,dairy cattle,summer,47,0.32,0.44,0.03,0.08,0.18,0.37,0.73,mg/l,0.004,0.0
2019,Manganese (Mn),ditch water,clay,dairy cattle,winter,47,0.46,0.6,0.07,0.16,0.31,0.56,0.97,mg/l,0.004,0.0
2019,Manganese (Mn),ditch water,clay,animal farm,summer,13,0.39,0.54,0.04,0.06,0.18,0.39,12.0,mg/l,0.004,0.0
2019,Manganese (Mn),ditch water,clay,animal farm,winter,13,0.37,0.36,0.06,0.11,0.24,0.65,0.97,mg/l,0.004,0.0
2019,Manganese (Mn),ditch water,clay,all,summer,90,0.37,0.41,0.03,0.11,0.24,0.47,0.84,mg/l,0.004,0.0
2019,Manganese (Mn),ditch water,clay,all,winter,92,0.4,0.5,0.05,0.09,0.25,0.56,0.97,mg/l,0.004,11.0
2019,Manganese (Mn),ditch water,peat,dairy cattle,winter,50,0.59,0.49,0.18,0.35,0.49,0.71,1.0,mg/l,0.004,0.0
2019,Manganese (Mn),ditch water,peat,dairy cattle,summer,50,0.21,0.29,0.04,0.07,0.13,0.24,0.44,mg/l,0.004,0.0
2019,Manganese (Mn),ditch water,peat,all,winter,50,0.59,0.49,0.18,0.35,0.49,0.71,1.0,mg/l,0.004,0.0
2019,Manganese (Mn),ditch water,peat,all,summer,50,0.21,0.29,0.04,0.07,0.13,0.24,0.44,mg/l,0.004,0.0
2019,Manganese (Mn),ditch water,sand,arable farming,winter,18,0.24,0.16,0.06,0.13,0.21,0.38,0.46,mg/l,0.004,0.0
2019,Manganese (Mn),ditch water,sand,arable farming,summer,17,0.12,0.11,0.02,0.04,0.09,0.18,0.27,mg/l,0.004,0.0
2019,Manganese (Mn),ditch water,sand,dairy cattle,summer,19,0.25,0.34,0.04,0.05,0.13,0.25,0.69,mg/l,0.004,0.0
2019,Manganese (Mn),ditch water,sand,dairy cattle,winter,28,0.2,0.15,0.07,0.11,0.14,0.27,0.39,mg/l,0.004,0.0
2019,Manganese (Mn),ditch water,sand,all,summer,44,0.25,0.3,0.03,0.05,0.12,0.35,0.75,mg/l,0.004,0.0
2019,Manganese (Mn),ditch water,sand,all,winter,55,0.23,0.17,0.07,0.12,0.18,0.31,0.48,mg/l,0.004,0.0
2019,Manganese (Mn),leaching water,loess,arable farming,winter,21,0.06,0.12,<dg,<dg,<dg,0.01,0.2,mg/l,0.004,67.0
2019,Manganese (Mn),leaching water,loess,dairy cattle,winter,21,0.01,0.02,<dg,<dg,<dg,0.01,0.04,mg/l,0.004,67.0
2019,Manganese (Mn),leaching water,loess,all,winter,50,0.04,0.1,<dg,<dg,<dg,0.02,0.11,mg/l,0.004,64.0
2019,Manganese (Mn),leaching water,peat,dairy cattle,winter,51,13.0,12.0,0.52,0.69,0.95,1.6,22.0,mg/l,0.004,0.0
2019,Manganese (Mn),leaching water,peat,all,winter,51,13.0,12.0,0.52,0.69,0.95,1.6,22.0,mg/l,0.004,0.0
2019,Manganese (Mn),leaching water,sand,arable farming,summer,40,0.31,0.25,0.12,0.15,0.27,0.4,0.53,mg/l,0.004,0.0
2019,Manganese (Mn),leaching water,sand,dairy cattle,summer,140,0.37,0.3,0.11,0.17,0.28,0.47,0.75,mg/l,0.004,0.0
2019,Manganese (Mn),leaching water,sand,animal farm,summer,32,0.3,0.32,0.08,0.12,0.19,0.32,0.79,mg/l,0.004,0.0
2019,Manganese (Mn),leaching water,sand,all,summer,212,0.34,0.3,0.1,0.15,0.24,0.41,0.76,mg/l,0.004,0.0
2019,Sodium (Na),leaching water,clay,arable farming,winter,31,105.0,123.0,24,36,62,115.0,220.0,mg/l,0.2,0.0
2019,Sodium (Na),leaching water,clay,dairy cattle,winter,48,123.0,182.0,15,24,62,140.0,256.0,mg/l,0.2,0.0
2019,Sodium (Na),leaching water,clay,animal farm,winter,13,51.0,52.0,14,16,40,53.0,118.0,mg/l,0.2,0.0
2019,Sodium (Na),leaching water,clay,all,winter,92,107.0,149.0,16,30,54,119.0,232.0,mg/l,0.2,0.0
2019,Sodium (Na),leaching water,loess,arable farming,winter,21,13.0,8.3,6.4,7.1,10,15.0,19.0,mg/l,0.2,0.0
2019,Sodium (Na),leaching water,loess,dairy cattle,winter,21,9.4,3.7,6.2,7.3,8.3,10.0,11.0,mg/l,0.2,0.0
2019,Sodium (Na),leaching water,loess,all,winter,50,11.0,6.5,5.9,6.7,8.2,11.0,18.0,mg/l,0.2,0.0
2019,Sodium (Na),leaching water,peat,dairy cattle,winter,51,44.0,39.0,18,21,31,48.0,93.0,mg/l,0.2,0.0
2019,Sodium (Na),leaching water,peat,all,winter,51,44.0,39.0,18,21,31,48.0,93.0,mg/l,0.2,0.0
2019,Sodium (Na),leaching water,sand,arable farming,summer,40,24.0,11.0,15,17,23,30.0,32.0,mg/l,0.2,0.0
2019,Sodium (Na),leaching water,sand,dairy cattle,summer,140,34.0,161.0,10,13,16,20.0,27.0,mg/l,0.2,0.0
2019,Sodium (Na),leaching water,sand,animal farm,summer,32,26.0,48.0,10,13,15,23.0,31.0,mg/l,0.2,0.0
2019,Sodium (Na),leaching water,sand,all,summer,212,30.0,122.0,10,14,17,23.0,30.0,mg/l,0.2,0.0
2019,Sodium (Na),ditch water,clay,arable farming,winter,32,170.0,190.0,34,55,84,199.0,492.0,mg/l,0.2,0.0
2019,Sodium (Na),ditch water,clay,arable farming,summer,30,361.0,565.0,47,74,178,275.0,693.0,mg/l,0.2,0.0
2019,Sodium (Na),ditch water,clay,dairy cattle,summer,47,193.0,270.0,32,45,108,194.0,429.0,mg/l,0.2,0.0
2019,Sodium (Na),ditch water,clay,dairy cattle,winter,47,183.0,311.0,24,37,75,169.0,367.0,mg/l,0.2,0.0
2019,Sodium (Na),ditch water,clay,animal farm,winter,13,76.0,81.0,25,28,46,89.0,129.0,mg/l,0.2,0.0
2019,Sodium (Na),ditch water,clay,animal farm,summer,13,121.0,146.0,31,35,37,111.0,404.0,mg/l,0.2,0.0
2019,Sodium (Na),ditch water,clay,all,summer,90,262.0,435.0,33,51,127,246.0,468.0,mg/l,0.2,0.0
2019,Sodium (Na),ditch water,clay,all,winter,92,166.0,246.0,25,43,79,172.0,367.0,mg/l,0.2,0.0
2019,Sodium (Na),ditch water,peat,dairy cattle,winter,50,54.0,34.0,25,32,46,62.0,83.0,mg/l,0.2,0.0
2019,Sodium (Na),ditch water,peat,dairy cattle,summer,50,78.0,79.0,31,38,54,76.0,111.0,mg/l,0.2,0.0
2019,Sodium (Na),ditch water,peat,all,summer,50,78.0,79.0,31,38,54,76.0,111.0,mg/l,0.2,0.0
2019,Sodium (Na),ditch water,peat,all,winter,50,54.0,34.0,25,32,46,62.0,83.0,mg/l,0.2,0.0
2019,Sodium (Na),ditch water,sand,arable farming,summer,17,40.0,17.0,19,25,42,50.0,60.0,mg/l,0.2,0.0
2019,Sodium (Na),ditch water,sand,arable farming,winter,18,31.0,11.0,19,24,29,36.0,48.0,mg/l,0.2,0.0
2019,Sodium (Na),ditch water,sand,dairy cattle,summer,19,31.0,33.0,12,16,22,28.0,54.0,mg/l,0.2,0.0
2019,Sodium (Na),ditch water,sand,dairy cattle,winter,28,26.0,11.0,15,19,22,33.0,44.0,mg/l,0.2,0.0
2019,Sodium (Na),ditch water,sand,all,winter,55,29.0,20.0,16,19,25,33.0,49.0,mg/l,0.2,0.0
2019,Sodium (Na),ditch water,sand,all,summer,44,34.0,48.0,9.9,17,22.0,38.0,56.0,mg/l,0.2,0.0
2019,Nickel (Ni),leaching water,clay,arable farming,winter,31,4.9,5.4,2,2.5,3.2,4.3,8.3,µg/l,0.5,0.0
2019,Nickel (Ni),leaching water,clay,dairy cattle,winter,48,7.3,6.2,3,4.2,5.1,7.4,12.0,µg/l,0.5,0.0
2019,Nickel (Ni),leaching water,clay,animal farm,winter,13,34.0,14.0,14,2.9,34.0,4.3,5.0,µg/l,0.5,0.0
2019,Nickel (Ni),leaching water,clay,all,winter,92,5.8,5.7,23,3,3.9,6.8,11.0,µg/l,0.5,0.0
2019,Nickel (Ni),leaching water,loess,arable farming,winter,21,5.5,8.9,0.56,0.97,12.0,2.9,22.0,µg/l,0.5,4.8
2019,Nickel (Ni),leaching water,loess,dairy cattle,winter,21,23.0,1.8,0.75,1,19.0,31.0,3.8,µg/l,0.5,4.8
2019,Nickel (Ni),leaching water,loess,all,winter,50,4.1,6.9,0.72,0.97,1.5,2.5,13.0,µg/l,0.5,4.0
2019,Nickel (Ni),leaching water,peat,dairy cattle,winter,51,13.0,20.0,24,4.3,7.2,13.0,25.0,µg/l,0.5,2.0
2019,Nickel (Ni),leaching water,peat,all,winter,51,13.0,20.0,24,4.3,7.2,13.0,25.0,µg/l,0.5,2.0
2019,Nickel (Ni),leaching water,sand,arable farming,summer,40,14.0,9.8,5,6.7,10.0,24.0,29.0,µg/l,0.5,0.0
2019,Nickel (Ni),leaching water,sand,dairy cattle,summer,140,17.0,19.0,3.6,6.3,12.0,19.0,33.0,µg/l,0.5,0.0
2019,Nickel (Ni),leaching water,sand,animal farm,summer,32,14.0,11.0,3.9,6.4,11.0,20.0,30.0,µg/l,0.5,0.0
2019,Nickel (Ni),leaching water,sand,all,summer,212,16.0,16.0,3.7,6.3,11.0,19.0,30.0,µg/l,0.5,0.0
2019,Nickel (Ni),ditch water,clay,arable farming,winter,32,4.8,6.0,19,22,2.8,4.6,9.8,µg/l,0.5,31.0
2019,Nickel (Ni),ditch water,clay,arable farming,summer,30,4.4,8.6,13,1.6,22.0,3.2,5.1,µg/l,0.5,33.0
2019,Nickel (Ni),ditch water,clay,dairy cattle,summer,47,2.6,13.0,14,1.8,24.0,3.0,3.7,µg/l,0.5,0.0
2019,Nickel (Ni),ditch water,clay,dairy cattle,winter,47,5.0,34.0,2.5,31,4.2,5.5,7.5,µg/l,0.5,0.0
2019,Nickel (Ni),ditch water,clay,animal farm,summer,13,17.0,0.6,11,12,1.5,21.0,2.6,µg/l,0.5,0.0
2019,Nickel (Ni),ditch water,clay,animal farm,winter,13,31.0,1.0,2,2.6,2.8,3.7,4.3,µg/l,0.5,0.0
2019,Nickel (Ni),ditch water,clay,all,winter,92,4.7,4.7,21,2.5,3.2,5.1,7.7,µg/l,0.5,11.0
2019,Nickel (Ni),ditch water,clay,all,summer,90,33.0,6.0,12,1.6,23.0,3.0,3.7,µg/l,0.5,11.0
2019,Nickel (Ni),ditch water,peat,dairy cattle,winter,50,6.4,8.8,1.5,2.6,4.1,8.2,11.0,µg/l,0.5,0.0
2019,Nickel (Ni),ditch water,peat,dairy cattle,summer,50,2.9,22.0,12,1.5,22.0,3.6,4.6,µg/l,0.5,0.0
2019,Nickel (Ni),ditch water,peat,all,summer,50,2.9,22.0,12,1.5,22.0,3.6,4.6,µg/l,0.5,0.0
2019,Nickel (Ni),ditch water,peat,all,winter,50,6.4,8.8,1.5,2.6,4.1,8.2,11.0,µg/l,0.5,0.0
2019,Nickel (Ni),ditch water,sand,arable farming,winter,18,5.2,2.8,2.6,33,4.1,6.8,9.3,µg/l,0.5,0.0
2019,Nickel (Ni),ditch water,sand,arable farming,summer,17,3.8,21.0,19,23,2.6,5.8,7.2,µg/l,0.5,0.0
2019,Nickel (Ni),ditch water,sand,dairy cattle,summer,19,11.0,17.0,0.91,17,4.0,12.0,47.0,µg/l,0.5,5.3
2019,Nickel (Ni),ditch water,sand,dairy cattle,winter,28,12.0,14.0,3.2,4.4,8.0,14.0,20.0,µg/l,0.5,0.0
2019,Nickel (Ni),ditch water,sand,all,winter,55,11.0,12.0,2.6,3.9,7.4,14.0,24.0,µg/l,0.5,0.0
2019,Nickel (Ni),ditch water,sand,all,summer,44,9.9,15.0,0.97,1.8,3.8,9.4,43.0,µg/l,0.5,23.0
2019,Nitrate (NO3),leaching water,clay,arable farming,winter,31,61.0,29.0,19,41,65.0,83.0,94.0,mg/l,0.13,0.0
2019,Nitrate (NO3),leaching water,clay,dairy cattle,winter,48,42.0,27.0,14,18,36.0,57.0,78.0,mg/l,0.13,0.0
2019,Nitrate (NO3),leaching water,clay,animal farm,winter,13,26.0,23.0,3.9,7.6,14.0,41.0,59.0,mg/l,0.13,0.0
2019,Nitrate (NO3),leaching water,clay,all,winter,92,49.0,30.0,13,25,44.0,77.0,91.0,mg/l,0.13,0.0
2019,Nitrate (NO3),leaching water,loess,arable farming,winter,21,137.0,147.0,56,76,97.0,114.0,210.0,mg/l,0.13,0.0
2019,Nitrate (NO3),leaching water,loess,dairy cattle,winter,21,61.0,26.0,25,45,69.0,76.0,84.0,mg/l,0.13,0.0
2019,Nitrate (NO3),leaching water,loess,all,winter,50,94.0,109.0,24,47,75.0,98.0,161.0,mg/l,0.13,0.0
2019,Nitrate (NO3),leaching water,peat,dairy cattle,winter,51,15.0,24.0,0.27,1.5,4.4,16.0,41.0,mg/l,0.13,9.8
2019,Nitrate (NO3),leaching water,peat,all,winter,51,15.0,24.0,0.27,1.5,4.4,16.0,41.0,mg/l,0.13,9.8
2019,Nitrate (NO3),ditch water,clay,arable farming,winter,32,44.0,25.0,20,27,43.0,54.0,76.0,mg/l,0.13,0.0
2019,Nitrate (NO3),ditch water,clay,arable farming,summer,30,9.6,25.0,<dg,0.75,17.0,4.9,11.0,mg/l,0.13,13.0
2019,Nitrate (NO3),ditch water,clay,dairy cattle,summer,47,11.0,1.5,<dg,<dg,0.4,17.0,2.7,mg/l,0.13,36.0
2019,Nitrate (NO3),ditch water,clay,dairy cattle,winter,47,19.0,18.0,4.1,7.7,14.0,25.0,41.0,mg/l,0.13,0.0
2019,Nitrate (NO3),ditch water,clay,animal farm,summer,13,0.73,13.0,<dg,<dg,0.4,0.79,21.0,mg/l,0.13,46.0
2019,Nitrate (NO3),ditch water,clay,animal farm,winter,13,22.0,20.0,1.6,31,14.0,39.0,53.0,mg/l,0.13,0.0
2019,Nitrate (NO3),ditch water,clay,all,winter,92,31.0,25.0,5.1,11,25.0,45.0,67.0,mg/l,0.13,0.0
2019,Nitrate (NO3),ditch water,clay,all,summer,90,4.9,18.0,<dg,<dg,1.0,2.7,6.3,mg/l,0.13,30.0
2019,Nitrate (NO3),ditch water,peat,dairy cattle,winter,50,9.6,11.0,13,31,6.3,10.0,19.0,mg/l,0.13,0.0
